VendorName,VenCode,PartNumber,LongDescription,JobberPrice,Cost,UPSable,ExeterQty,TotalQty,CoreCharge,CaseQty,IsNonReturnable,ManufacturerPartNo,HazardousMaterial,Brand
RUBICON EXP,R97,RE1324,COIL SPRING SPACER FRONT,68.78,56.4,TRUE,0,2,0,1,FALSE,RE1324,,BKTG
RUBICON EXP,R97,RE1325,COIL SPRING SPACER FRONT,51.77,42.45,TRUE,0,2,0,1,FALSE,RE1325,,BKTG
RUBICON EXP,R97,RE1334,COIL SPRING SPACER FRONT/,28.98,23.76,TRUE,10,50,0,1,FALSE,RE1334,,BKTG
RUBICON EXP,R97,RE1341,COIL SPRINGS FRONT ZJ 3.5,113.89,93.39,TRUE,10,10,0,1,FALSE,RE1341,,BKTG
RUBICON EXP,R97,RE1343,COIL SPRINGS REAR ZJ 3.5,113.89,93.39,TRUE,6,6,0,1,FALSE,RE1343,,BKTG
RUBICON EXP,R97,RE1345,COIL SPRINGS FRONT XJ 5.5,89.48,73.37,TRUE,44,50,0,1,FALSE,RE1345,,BKTG
RUBICON EXP,R97,RE1350,COIL SPRINGS REAR ZJ 4.5,145.05,118.94,TRUE,3,3,0,1,FALSE,RE1350,,BKTG
RUBICON EXP,R97,RE1352,COIL SPRINGS FRONT TJ 5.5,145.05,118.94,TRUE,4,4,0,1,FALSE,RE1352,,BKTG
RUBICON EXP,R97,RE1353,COIL SPRINGS REAR TJ 5.5,145.05,118.94,TRUE,2,15,0,1,FALSE,RE1353,,BKTG
RUBICON EXP,R97,RE1355,COIL SPRINGS FRONT TJ 4.5,145.05,118.94,TRUE,7,16,0,1,FALSE,RE1355,,BKTG
RUBICON EXP,R97,RE1358,COIL SPRINGS FRONT TJ/XJ,134.86,110.59,TRUE,14,50,0,1,FALSE,RE1358,,BKTG
RUBICON EXP,R97,RE1360,COIL SPRINGS REAR TJ 4.5,145.05,118.94,TRUE,2,6,0,1,FALSE,RE1360,,BKTG
RUBICON EXP,R97,RE1363,COIL SPRINGS FRONT TJ 3.5,162.7,133.41,TRUE,3,6,0,1,FALSE,RE1363,,BKTG
RUBICON EXP,R97,RE1365,COIL SPRINGS REAR TJ 3.5,162.7,133.41,TRUE,3,9,0,1,FALSE,RE1365,,BKTG
RUBICON EXP,R97,RE1370,COIL SPRINGS FRONT JK 2.5,144.8,118.74,TRUE,3,9,0,1,FALSE,RE1370,,BKTG
RUBICON EXP,R97,RE1370P,2.5' 4DR FRONT SPRING,144.8,118.74,TRUE,1,1,0,1,FALSE,RE1370P,,BKTG
RUBICON EXP,R97,RE1371,COIL SPRINGS FRONT JK 3.5,144.8,118.74,TRUE,9,45,0,1,FALSE,RE1371,,BKTG
RUBICON EXP,R97,RE1371P,3.5' 4DR FRONT SPRING,144.8,118.74,TRUE,0,1,0,1,FALSE,RE1371P,,BKTG
RUBICON EXP,R97,RE1372,COIL SPRINGS FRONT JK 4.5,145.05,118.94,TRUE,2,17,0,1,FALSE,RE1372,,BKTG
RUBICON EXP,R97,RE1373,5.5 4D FRONT COILS,174.35,142.97,TRUE,0,1,0,1,FALSE,RE1373,,BKTG
RUBICON EXP,R97,RE1375,COIL SPRINGS REAR JK 2.5',144.8,118.74,TRUE,4,5,0,1,FALSE,RE1375,,BKTG
RUBICON EXP,R97,RE1375P,2.5' 4DR REAR SPRING,144.8,118.74,TRUE,1,4,0,1,FALSE,RE1375P,,BKTG
RUBICON EXP,R97,RE1376,COIL SPRINGS REAR JK 3.5',144.8,118.74,TRUE,9,43,0,1,FALSE,RE1376,,BKTG
RUBICON EXP,R97,RE1376P,3.5' 4DR REAR SPRING,144.8,118.74,TRUE,1,1,0,1,FALSE,RE1376P,,BKTG
RUBICON EXP,R97,RE1377,COIL SPRINGS REAR JK 4.5',145.05,118.94,TRUE,6,12,0,1,FALSE,RE1377,,BKTG
RUBICON EXP,R97,RE1380,BUMP STOP LOWER FRONT/ RE,27.32,22.4,TRUE,13,50,0,1,FALSE,RE1380,,BKTG
RUBICON EXP,R97,RE1383,BUMP STOP LOWER FRONT/ RE,27.32,22.4,TRUE,10,23,0,1,FALSE,RE1383,,BKTG
RUBICON EXP,R97,RE1385,BUMP STOP UPPER REAR TJ/L,19.86,16.29,TRUE,2,21,0,1,FALSE,RE1385,,BKTG
RUBICON EXP,R97,RE1387,BUMP STOP PAD REAR JK 2.0,49.41,40.52,TRUE,14,27,0,1,FALSE,RE1387,,BKTG
RUBICON EXP,R97,RE1395,BUMP STOP UPPER FRONT/REA,23.17,19,TRUE,2,29,0,1,FALSE,RE1395,,BKTG
RUBICON EXP,R97,RE1410,ADD-A-LEAF XJ 2.5 /PAIR,64.63,53,TRUE,12,49,0,1,FALSE,RE1410,,BKTG
RUBICON EXP,R97,RE1415,ADD-A-LEAF XJ 2.0 /PAIR,40.01,32.81,TRUE,9,19,0,1,FALSE,RE1415,,BKTG
RUBICON EXP,R97,RE1425,LEAF SPRING STANDARD FRON,92.95,76.22,TRUE,40,50,0,1,FALSE,RE1425,,BKTG
RUBICON EXP,R97,RE1430,LEAF SPRING STANDARD FRON,96.71,79.3,TRUE,22,30,0,1,FALSE,RE1430,,BKTG
RUBICON EXP,R97,RE1444,LEAF SPRING EXTREME-DUTY,170.95,140.18,TRUE,5,9,0,1,FALSE,RE1444,,BKTG
RUBICON EXP,R97,RE1445,LEAF SPRING EXTREME-DUTY,170.95,140.18,TRUE,14,43,0,1,FALSE,RE1445,,BKTG
RUBICON EXP,R97,RE1455,LEAF SPRING EXTREME-DUTY,158.96,130.35,TRUE,3,3,0,1,FALSE,RE1455,,BKTG
RUBICON EXP,R97,RE1461,LEAF SPRING W/BUSHING HD,170.84,140.09,TRUE,20,50,0,1,FALSE,RE1461,,BKTG
RUBICON EXP,R97,RE1462,LEAF SPRING W/BUSHING EXT,145.05,118.94,TRUE,19,50,0,1,FALSE,RE1462,,BKTG
RUBICON EXP,R97,RE1463,LEAF SPRING W/BUSHING EXT,112.26,92.05,TRUE,50,50,0,1,FALSE,RE1463,,BKTG
RUBICON EXP,R97,RE1465,DEGREE SHIM 2.5  WIDE X 2,14.87,11.58,TRUE,8,12,0,1,FALSE,RE1465,,BKTG
RUBICON EXP,R97,RE1466,DEGREE SHIM 2.5  WIDE X 4,17.47,13.61,TRUE,2,4,0,1,FALSE,RE1466,,BKTG
RUBICON EXP,R97,RE1467,DEGREE SHIM 2.5  WIDE X 4,33.32,27.32,TRUE,23,50,0,1,FALSE,RE1467,,BKTG
RUBICON EXP,R97,RE1468,DEGREE SHIM 2.5  WIDE X 6,33.32,27.32,TRUE,26,50,0,1,FALSE,RE1468,,BKTG
RUBICON EXP,R97,RE1469,DEGREE SHIM 2.5  WIDE X 8,33.32,27.32,TRUE,3,4,0,1,FALSE,RE1469,,BKTG
RUBICON EXP,R97,RE1476,DEGREE CAM BOLT KIT FRONT,21.97,17.11,TRUE,23,50,0,1,FALSE,RE1476,,BKTG
RUBICON EXP,R97,RE1477,DEGREE CAM BOLT KIT REAR,21.97,17.11,TRUE,20,43,0,1,FALSE,RE1477,,BKTG
RUBICON EXP,R97,RE1480,SPRING CLAMP CLIP 2.5  WI,10.74,8.81,TRUE,3,11,0,1,FALSE,RE1480,,BKTG
RUBICON EXP,R97,RE1482,LEAF SPRING CENTER PINS 5,4.1,3.36,TRUE,33,50,0,1,FALSE,RE1482,,BKTG
RUBICON EXP,R97,RE1492,LEAF SPRING BUSHING KIT 1,49.71,40.76,TRUE,7,12,0,1,FALSE,RE1492,,BKTG
RUBICON EXP,R97,RE1495,LEAF SPRING BUSHING SET F,74.57,61.15,TRUE,1,1,0,1,FALSE,RE1495,,BKTG
RUBICON EXP,R97,RE15071,BRAKE LINE RELOCATION BRA,16.54,12.88,TRUE,14,50,0,1,FALSE,RE15071,,BKTG
RUBICON EXP,R97,RE1508,BRAKE LINE RELOCATION BRA,16.54,12.88,TRUE,18,43,0,1,FALSE,RE1508,,BKTG
RUBICON EXP,R97,RE1513,BRAKE LINE SS REAR 22' YJ,34.78,27.09,TRUE,12,21,0,1,FALSE,RE1513,,BKTG
RUBICON EXP,R97,RE1515,BRAKE LINE SS REAR 18  XJ,34.78,27.09,TRUE,5,14,0,1,FALSE,RE1515,,BKTG
RUBICON EXP,R97,RE15151,BRAKE LINE SS REAR 18  W/,34.78,27.09,TRUE,5,5,0,1,FALSE,RE15151,,BKTG
RUBICON EXP,R97,RE15152,BRAKE LINE SS REAR 18  W/,34.78,27.09,TRUE,5,5,0,1,FALSE,RE15152,,BKTG
RUBICON EXP,R97,RE15153,BRAKE LINE SS REAR 18  W/,34.78,27.09,TRUE,4,4,0,1,FALSE,RE15153,,BKTG
RUBICON EXP,R97,RE1517,BRAKE LINE SS REAR 24  TJ,48.81,38.02,TRUE,1,4,0,1,FALSE,RE1517,,BKTG
RUBICON EXP,R97,RE1530,BRAKE LINE SET SS FRONT 2,99.46,77.48,TRUE,10,25,0,1,FALSE,RE1530,,BKTG
RUBICON EXP,R97,RE15301,BRAKE LINE SET SS FRONT 2,99.46,77.48,TRUE,5,6,0,1,FALSE,RE15301,,BKTG
RUBICON EXP,R97,RE1540,BRAKE LINE SET SS REAR 20,99.46,77.48,TRUE,13,30,0,1,FALSE,RE1540,,BKTG
RUBICON EXP,R97,RE1550,BRAKE LINE SET SS FRONT 2,89.48,73.37,TRUE,14,41,0,1,FALSE,RE1550,,BKTG
RUBICON EXP,R97,RE1553,BRAKE LINE SET SS FRONT 2,68.78,53.58,TRUE,3,7,0,1,FALSE,RE1553,,BKTG
RUBICON EXP,R97,RE15531,BRAKE LINE SET SS FRONT 2,68.78,53.58,TRUE,3,6,0,1,FALSE,RE15531,,BKTG
RUBICON EXP,R97,RE1555,BRAKE LINE SET SS FRONT 2,68.78,53.58,TRUE,1,8,0,1,FALSE,RE1555,,BKTG
RUBICON EXP,R97,RE1591,ARB LINE KIT SS FRONT 6,72.5,59.45,TRUE,3,9,0,1,FALSE,RE1591,,BKTG
RUBICON EXP,R97,RE1592,ARB LINE KIT SS REAR 12,88.04,72.19,TRUE,2,2,0,1,FALSE,RE1592,,BKTG
RUBICON EXP,R97,RE1600,TRACK BAR ADJUSTABLE FRON,130.15,106.72,TRUE,48,50,0,1,FALSE,RE1600,,BKTG
RUBICON EXP,R97,RE1602,TRACK BAR BRACKET REAR TJ,57.99,47.55,TRUE,3,8,0,1,FALSE,RE1602,,BKTG
RUBICON EXP,R97,RE1603,TRACK BAR BRACKET REAR TJ,57.99,47.55,TRUE,4,4,0,1,FALSE,RE1603,,BKTG
RUBICON EXP,R97,RE1607,TRACK BAR BRACKET REAR JK,52.06,42.69,TRUE,11,50,0,1,FALSE,RE1607,,BKTG
RUBICON EXP,R97,RE1610,TRACK BAR ADJUSTABLE EXTR,149.2,122.34,TRUE,4,20,0,1,FALSE,RE1610,,BKTG
RUBICON EXP,R97,RE1611,TRACK BAR BRACKET FRONT T,66.29,54.36,TRUE,3,15,0,1,FALSE,RE1611,,BKTG
RUBICON EXP,R97,RE1620,TRACK BAR ADJUSTABLE REAR,136.76,112.14,TRUE,18,50,0,1,FALSE,RE1620,,BKTG
RUBICON EXP,R97,RE1630,TRACK BAR BRACKET FRONT Y,16.54,13.56,TRUE,1,1,0,1,FALSE,RE1630,,BKTG
RUBICON EXP,R97,RE1650,TRACK BAR ADJUSTABLE REAR,60.54,49.64,TRUE,8,50,0,1,FALSE,RE1650,,BKTG
RUBICON EXP,R97,RE1660,TRACK BAR ADJUSTABLE EXTR,184.99,151.69,TRUE,11,50,0,1,FALSE,RE1660,,BKTG
RUBICON EXP,R97,RE1665,TRACK BAR BRACKET FRONT X,53.69,44.03,TRUE,36,50,0,1,FALSE,RE1665,,BKTG
RUBICON EXP,R97,RE1670,TRACK BAR BRACKET BRACE X,62.14,50.95,TRUE,4,39,0,1,FALSE,RE1670,,BKTG
RUBICON EXP,R97,RE1673,TRAC BAR ADJUSTABLE FRONT,105.75,86.71,TRUE,23,50,0,1,FALSE,RE1673,,BKTG
RUBICON EXP,R97,RE1675,TRACK BAR BRACKET FRONT J,74.58,61.16,TRUE,0,5,0,1,FALSE,RE1675,,BKTG
RUBICON EXP,R97,RE1680,TRACK BAR ADJUSTABLE EXTR,149.2,122.34,TRUE,1,3,0,1,FALSE,RE1680,,BKTG
RUBICON EXP,R97,RE1683,HEAVY DUTY TRACK BAR,204.99,168.09,TRUE,1,9,0,1,FALSE,RE1683,,BKTG
RUBICON EXP,R97,RE1685,TRACK BAR BUSHING KIT FRO,10.31,8.45,TRUE,2,20,0,1,FALSE,RE1685,,BKTG
RUBICON EXP,R97,RE1688,TRACK BAR BUSHING KIT FRO,10.31,8.45,TRUE,3,8,0,1,FALSE,RE1688,,BKTG
RUBICON EXP,R97,RE1690,TRACK BAR ADJUSTABLE REAR,176.14,144.43,TRUE,1,1,0,1,FALSE,RE1690,,BKTG
RUBICON EXP,R97,RE1805,TRANSFER CASE ADAPTER FLA,70.42,57.74,TRUE,27,31,0,1,FALSE,RE1805,,BKTG
RUBICON EXP,R97,RE1807,SLIP YOKE ELIMINATOR (SYE,103.59,84.94,TRUE,12,13,0,1,FALSE,RE1807,,BKTG
RUBICON EXP,R97,RE1810,TRANSFER CASE YOKE 1310 S,77.67,63.69,TRUE,42,50,0,1,FALSE,RE1810,,BKTG
RUBICON EXP,R97,RE1860185,DRIVESHAFT CVO FOR RE1811,358.7,279.43,TRUE,0,3,0,1,FALSE,RE1860-185,,BKTG
RUBICON EXP,R97,RE1883365,DRIVESHAFT CVO 1310 STYLE,420.2,348.44,TRUE,40,40,0,1,FALSE,RE1883-365,,BKTG
RUBICON EXP,R97,RE1883385,JK FRONT DRIVESHAFT 38.5',420.2,327.34,TRUE,2,9,0,1,FALSE,RE1883-385,,BKTG
RUBICON EXP,R97,RE1887240,DRIVESHAFT CVF 1310 STYLE,420.2,351.35,TRUE,11,11,0,1,FALSE,RE1887-240,,BKTG
RUBICON EXP,R97,RE1887430,DRIVESHAFT CVF 1310 STYLE,420.2,352.77,TRUE,5,5,0,1,FALSE,RE1887-430,,BKTG
RUBICON EXP,R97,RE1920S,ANTIWRAP SPRING PERCH 2.5,48.81,14.34,TRUE,0,5,0,1,FALSE,RE1920S,,BKTG
RUBICON EXP,R97,RE1930S,ANTIWRAP SPRING PERCH 2.5,48.81,36.24,TRUE,1,5,0,1,FALSE,RE1930S,,BKTG
RUBICON EXP,R97,RE1935,STANDARD SPRING PERCH 2.5,20.63,16.92,TRUE,8,8,0,1,FALSE,RE1935,,BKTG
RUBICON EXP,R97,RE1935S,SPRING PERCH STANDARD 2.5,21.15,17.34,TRUE,0,2,0,1,FALSE,RE1935S,,BKTG
RUBICON EXP,R97,RE2005,SHOCK RELOCATION BRACKET,31.05,25.46,TRUE,14,35,0,1,FALSE,RE2005,,BKTG
RUBICON EXP,R97,RE2007,SHOCK RELOCATION BRACKET,31.05,25.46,TRUE,1,1,0,1,FALSE,RE2007,,BKTG
RUBICON EXP,R97,RE2008,SHOCK EXTENSION JL FRONT,49.99,40.99,TRUE,0,1,0,1,FALSE,RE2008,,BKTG
RUBICON EXP,R97,RE2009,SHOCK EXTENSION JL REAR,49.99,40.99,TRUE,0,1,0,1,FALSE,RE2009,,BKTG
RUBICON EXP,R97,RE2020S,SHOCK MOUNTS STANDARD WEL,16.53,10.86,TRUE,2,5,0,1,FALSE,RE2020S,,BKTG
RUBICON EXP,R97,RE2035,SHOCK MOUNTS WELD-ON DROP,27.32,22.4,TRUE,5,23,0,1,FALSE,RE2035,,BKTG
RUBICON EXP,R97,RE2050,SPRING PLATE UNIVERSAL 2.,52.06,42.69,TRUE,6,11,0,1,FALSE,RE2050,,BKTG
RUBICON EXP,R97,RE2051,SWAY BAR/ SHOCK MOUNT STU,4.93,4.04,TRUE,9,9,0,1,FALSE,RE2051,,BKTG
RUBICON EXP,R97,RE2100,TRANSFER CASE LOWERING KI,40.67,31.68,TRUE,18,43,0,1,FALSE,RE2100,,BKTG
RUBICON EXP,R97,RE2120,TRANSFER CASE LOWERING KI,18.19,14.17,TRUE,50,50,0,1,FALSE,RE2120,,BKTG
RUBICON EXP,R97,RE2420,U-BOLT KIT FRONT YJ D30,31.46,25.8,TRUE,17,50,0,1,FALSE,RE2420,,BKTG
RUBICON EXP,R97,RE2421,U-BOLT KIT REAR YJ/XJ D35,31.46,25.8,TRUE,31,50,0,1,FALSE,RE2421,,BKTG
RUBICON EXP,R97,RE2440,U-BOLT KIT REAR CJ D20,31.46,25.8,TRUE,4,8,0,1,FALSE,RE2440,,BKTG
RUBICON EXP,R97,RE2500,PITMAN ARM YJ/TJ/LJ/XJ W/,53.84,44.15,TRUE,24,50,0,1,FALSE,RE2500,,BKTG
RUBICON EXP,R97,RE2610,DRAGLINK CHROMOLY JK,165.78,135.94,TRUE,9,21,0,1,FALSE,RE2610,,BKTG
RUBICON EXP,R97,RE2621,JK HIGH STEER KIT > 3.5IN,276.74,226.93,TRUE,15,31,0,1,FALSE,RE2621,,BKTG
RUBICON EXP,R97,RE2700,SHACKLE REAR GREASEABLE 5,81.21,66.59,TRUE,3,7,0,1,FALSE,RE2700,,BKTG
RUBICON EXP,R97,RE2766,SHACKLE FRONT GREASEABLE,66.29,54.36,TRUE,0,2,0,1,FALSE,RE2766,,BKTG
RUBICON EXP,R97,RE2785,SHACKLE CONVERSION KIT FR,68.34,56.04,TRUE,1,1,0,1,FALSE,RE2785,,BKTG
RUBICON EXP,R97,RE2790,BUSHING KIT GREASEABLE FO,49.71,40.76,TRUE,14,15,0,1,FALSE,RE2790,,BKTG
RUBICON EXP,R97,RE3700,CONTROL ARM FRONT FIXED L,174.08,142.75,TRUE,18,48,0,1,FALSE,RE3700,,BKTG
RUBICON EXP,R97,RE3701,CONTROL ARM BUSHING LOWER,15.49,11.83,TRUE,2,2,0,1,FALSE,RE3701,,BKTG
RUBICON EXP,R97,RE3704,CONTROL ARM SUPER-RIDE LA,14.46,11.86,TRUE,23,50,0,1,FALSE,RE3704,,BKTG
RUBICON EXP,R97,RE3705,CONTROL ARM FRONT FIXED L,149.2,122.34,TRUE,17,24,0,1,FALSE,RE3705,,BKTG
RUBICON EXP,R97,RE3715,CONTROL ARM FRONT/REAR AD,223.82,183.53,TRUE,20,50,0,1,FALSE,RE3715,,BKTG
RUBICON EXP,R97,RE3720,CONTROL ARM FRONT/REAR AD,211.51,173.44,TRUE,24,24,0,1,FALSE,RE3720,,BKTG
RUBICON EXP,R97,RE3721,RUBICON EXPRESS JL 2.5 IN,199.99,163.99,TRUE,3,6,0,1,FALSE,RE3721,,BKTG
RUBICON EXP,R97,RE3740,BUSHING,22.54,18.48,TRUE,2,20,0,1,FALSE,RE3740,,BKTG
RUBICON EXP,R97,RE3750,CONTROL ARM FRONT FIXED L,198.95,163.14,TRUE,6,19,0,1,FALSE,RE3750,,BKTG
RUBICON EXP,R97,RE3751,JK FRT LWR ADJ CONTR ARMS,322.3,264.29,TRUE,5,7,0,1,FALSE,RE3751,,BKTG
RUBICON EXP,R97,RE3752,CONTROL ARM FRONT ADJUSTA,207.23,169.93,TRUE,14,23,0,1,FALSE,RE3752,,BKTG
RUBICON EXP,R97,RE3755,CONTROL ARM REAR SUPER-FL,190.66,156.34,TRUE,9,15,0,1,FALSE,RE3755,,BKTG
RUBICON EXP,R97,RE3757,CONTROL ARM REAR ADJUSTAB,207.23,169.93,TRUE,9,18,0,1,FALSE,RE3757,,BKTG
RUBICON EXP,R97,RE3764S,SMALL SUPER-RIDE BUILDER,18.59,5.45,TRUE,2,7,0,1,FALSE,RE3764S,,BKTG
RUBICON EXP,R97,RE3767,CONTROL ARM SUPER-FLEX CO,67.31,55.19,TRUE,4,4,0,1,FALSE,RE3767,,BKTG
RUBICON EXP,R97,RE3771,CONTROL ARM SUPER-FLEX TO,20.17,16.54,TRUE,5,12,0,1,FALSE,RE3771,,BKTG
RUBICON EXP,R97,RE3771S,SM CONTROL ARM TOOL SUPER,20.67,13.58,TRUE,2,4,0,1,FALSE,RE3771S,,BKTG
RUBICON EXP,R97,RE3772,CONTROL ARM SUPER-FLEX TO,24.22,19.86,TRUE,11,29,0,1,FALSE,RE3772,,BKTG
RUBICON EXP,R97,RE3774S,SMALL CROWFOOT WRENCH 1 1,20.46,5.99,TRUE,2,7,0,1,FALSE,RE3774S,,BKTG
RUBICON EXP,R97,RE3775S,LARGE CROWFOOT WRENCH 1 7,20.27,5.94,TRUE,1,5,0,1,FALSE,RE3775S,,BKTG
RUBICON EXP,R97,RE3780,CONTROL ARM FRONT ADJUSTA,182.22,149.42,TRUE,23,50,0,1,FALSE,RE3780,,BKTG
RUBICON EXP,R97,RE3782,CONTROL ARM BUSHING UPPER,10.74,8.81,TRUE,20,20,0,1,FALSE,RE3782,,BKTG
RUBICON EXP,R97,RE3783,CONTROL ARM REAR ADJUSTAB,198.95,163.14,TRUE,38,50,0,1,FALSE,RE3783,,BKTG
RUBICON EXP,R97,RE3784,CONTROL ARM SUPER-RIDE SM,12.38,10.15,TRUE,4,24,0,1,FALSE,RE3784,,BKTG
RUBICON EXP,R97,RE3792,SUPER-FLEX JOINT ASSEMBLY,41.41,33.96,TRUE,28,50,0,1,FALSE,RE3792,,BKTG
RUBICON EXP,R97,RE3795S,HDSF1 ASSEMBLY 3/4IN HARD,56.95,16.67,TRUE,2,7,0,1,FALSE,RE3795S,,BKTG
RUBICON EXP,R97,RE3797,SUPER-FLEX JOINT ASSEMBLY,11.36,9.32,TRUE,17,50,0,1,FALSE,RE3797,,BKTG
RUBICON EXP,R97,RE3798,SUPER-FLEX JOINT ASSEMBLY,9.28,7.61,TRUE,16,40,0,1,FALSE,RE3798,,BKTG
RUBICON EXP,R97,RE4020,CONTROL ARM FRONT ADJUSTA,178.22,146.14,TRUE,2,2,0,1,FALSE,RE4020,,BKTG
RUBICON EXP,R97,RE4040,CONTROL ARM REAR ADJUSTAB,306.73,251.52,TRUE,0,1,0,1,FALSE,RE4040,,BKTG
RUBICON EXP,R97,RE4100,CROSSMEMBER EXTREME-DUTY,468.21,383.93,TRUE,3,3,0,1,FALSE,RE4100,,BKTG
RUBICON EXP,R97,RE4200,CROSSMEMBER EXTREME-DUTY,460.64,377.72,TRUE,2,2,0,1,FALSE,RE4200,,BKTG
RUBICON EXP,R97,RE4202,CROSSMEMBER EXTREME-DUTY,168.61,138.26,TRUE,3,3,0,1,FALSE,RE4202,,BKTG
RUBICON EXP,R97,RE4521,07-12 JK LA FRT X-MEMBER,481.7,394.99,TRUE,6,6,0,1,FALSE,RE4521,,BKTG
RUBICON EXP,R97,RE4543,4 LINK FRONT UPPER ARMS,345.73,283.5,TRUE,2,2,0,1,FALSE,RE4543,,BKTG
RUBICON EXP,R97,RE7030,' 2' ECONO KIT W/TWINTUBE,245.99,201.71,TRUE,16,50,0,1,FALSE,RE7030,,BKTG
RUBICON EXP,R97,RE7030RXJ,' 2' ECONO KIT W/MONOTUBE,420.24,344.6,TRUE,3,4,0,1,FALSE,RE7030RXJ,,BKTG
RUBICON EXP,R97,RE7121,JK 2.5' 2DR NO SHKS,407.94,334.51,TRUE,7,14,0,1,FALSE,RE7121,,BKTG
RUBICON EXP,R97,RE7132,2' SPACER LIFT W/OUTSHOCK,215.24,176.5,TRUE,15,43,0,1,FALSE,RE7132,,BKTG
RUBICON EXP,R97,RE7141,JK 2.5' 4DR NO SHKS,407.94,334.51,TRUE,16,40,0,1,FALSE,RE7141,,BKTG
RUBICON EXP,R97,RE8030,' 2' ECONO TWIN TUBE,245.99,201.71,TRUE,5,11,0,1,FALSE,RE8030,,BKTG
RUBICON EXP,R97,RE8530,' 2' ECONO TWIN TUBE,379.24,310.98,TRUE,1,1,0,1,FALSE,RE8530,,BKTG
RUBICON EXP,R97,RE9800,FRNT CONTROL ARM DROP BRK,112.75,92.45,TRUE,22,50,0,1,FALSE,RE9800,,BKTG
RUBICON EXP,R97,RE9900,CONTROL ARM DROP BRACKETS,162.7,133.41,TRUE,9,35,0,1,FALSE,RE9900,,BKTG
RUBICON EXP,R97,RE9905,SUPPORT BRACES FOR RE9900,79.94,65.55,TRUE,0,10,0,1,FALSE,RE9905,,BKTG
RUBICON EXP,R97,RE9921,SWAY BAR RELOCATION BRACK,24.84,20.37,TRUE,32,50,0,1,FALSE,RE9921,,BKTG
RUBICON EXP,R97,RE9922,CROSSMEMBER KIT W/INST FR,138.98,113.96,TRUE,0,1,0,1,FALSE,RE9922,,BKTG
RUBICON EXP,R97,RE9961,AXLE BRACKET KIT,252.68,207.2,TRUE,2,5,0,1,FALSE,RE9961,,BKTG
RUBICON EXP,R97,RE9962,REAR AXLE TRACK BAR MOUNT,17.6,14.43,TRUE,2,4,0,1,FALSE,RE9962,,BKTG
RUBICON EXP,R97,RE9963,LOWER CONTROL ARM MOUNTS,80.7,66.17,TRUE,2,3,0,1,FALSE,RE9963,,BKTG
RUBICON EXP,R97,RE9964,BUMP STOP MOUNT BRACKET,15.47,12.69,TRUE,1,2,0,1,FALSE,RE9964,,BKTG
RUBICON EXP,R97,RE9965,UPPER CONTROL ARM MOUNTS,54.81,44.94,TRUE,2,3,0,1,FALSE,RE9965,,BKTG
RUBICON EXP,R97,RE9966,SPRING PERCH MOUNT,84.11,68.97,TRUE,1,2,0,1,FALSE,RE9966,,BKTG
RUBICON EXP,R97,RE9979,SPRING CUP REAR AXLE LEFT,70.73,58,TRUE,1,1,0,1,FALSE,RE9979,,BKTG
RUBICON EXP,R97,REA1010,OIL PAN SKID PLATE,86.6,71.01,TRUE,0,2,0,1,FALSE,REA1010,,BKTG
RUBICON EXP,R97,REA1012,AUTOMATIC TRANSMISSION SK,88.99,72.97,TRUE,1,1,0,1,FALSE,REA1012,,BKTG
RUBICON EXP,R97,REA1013,11-15 WRNGLR JK 2&4DR TRA,88.99,72.97,TRUE,0,1,0,1,FALSE,REA1013,,BKTG
RUBICON EXP,R97,REA1014,07-15 WRNGLR JK 2&4DR TRA,183.44,150.42,TRUE,0,1,0,1,FALSE,REA1014,,BKTG
RUBICON EXP,R97,REA1017,EVAP CANNISTER SKID PLATE,102.49,84.04,TRUE,6,6,0,1,FALSE,REA1017,,BKTG
RUBICON EXP,R97,RM10230,HI-MISALIGNMENT SPACER 5/,4,3.28,TRUE,1,1,0,1,FALSE,RM10230,,BKTG
RUBICON EXP,R97,RM12020S,SF2-THREADED INSERT-SMALL,8.3,2.46,TRUE,5,10,0,1,FALSE,RM12020S,,BKTG
RUBICON EXP,R97,RM12040S,FEMALE THREADED COUPLER,11.36,3.33,TRUE,2,7,0,1,FALSE,RM12040S,,BKTG
RUBICON EXP,R97,RM12050S,THREADED HOUSING 1 1/4IN,14.46,4.24,TRUE,2,7,0,1,FALSE,RM12050S,,BKTG
RUBICON EXP,R97,RM12600S,LARGE COLD CUT END RING,6.17,1.81,TRUE,2,7,0,1,FALSE,RM12600S,,BKTG
RUBICON EXP,R97,RM42001,JEEP TRACK BAR BUSHING,4.1,3,TRUE,4,4,0,1,FALSE,RM42001,,BKTG
RUBICON EXP,R97,RM42047S,MED. S/R BUSHING PTMEG,11.26,3.3,TRUE,2,7,0,1,FALSE,RM42047S,,BKTG
RUBICON EXP,R97,RXJ2002,NFS STEERING SABILIZER,389.49,319.38,TRUE,0,25,0,1,FALSE,RXJ2002,,BKTG
RUBICON EXP,R97,RXJ507B,RUBICON MONO-TUBE SHOCK 2,86.05,70.56,TRUE,5,7,0,1,FALSE,RXJ507B,,BKTG
RUBICON EXP,R97,RXJ508B,REAR SHOCK,86.05,70.56,TRUE,4,4,0,1,FALSE,RXJ508B,,BKTG
RUBICON EXP,R97,RXJ603B,MONTUBE REVERSE SET,86.05,70.56,TRUE,0,1,0,1,FALSE,RXJ603B,,BKTG
