Item Code,Short Description,Category,Sub Category,Long Description,Image Name,Retail,Under $1000,$1000+,Weight,UPC,Vendor,Type
ST-TALON-PK,18 Million volt Talon Stun Gun and Flashlight Pink,Stun Guns,Safety Technology Stun Guns,"Stand your ground with the Talon 18 Million volt Stun Gun. Fits comfortably and seamlessly in the hand the Talon delivers super powered stun protection. The Talon's trigger is hidden by the palm of the hand so just a quick squeeze of the stun gun fires 18 Million volts through an attacker when needed. The sound of the Talon's stun may defuse a dangerous situation before it even begins! It has a blinding 120 Lumens LED flashlight and a rubberized coating for a superb grip. You can carry the Talon in your hand pocket or in the nylon belt holster that's included. The Talon comes with a charging cord to recharge the stun gun and flashlight. It uses nickel cadmium rechargeable batteries. 

Specifications:
•             4.7 milliamps depending on the charge on the batteries
•            18 Million volts
•             Measurers 3 ¼” x 3 1/8” x 1” 
•             Rechargeable 
Features:
•             Nylon Belt Loop Holster
•             Rubberized Coating                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       •             Easily Activated With The Palm Of Your Hand.
•             Built-in LED 120 Lumen Flashlight
•             LIFETIME WARRANTY
•             Available in 2 colors Black and Pink
",Click Here for Images,24.95,11.45,10.95,0.4,747670101261,SafetyTechnology,Self Defense
ST-TEKFIRE,TekFire Fuel-Free Lighter,Survival Products,Personal Survival Products,The lightweight compact TekFire Fuel-Free Lighter allows for quick and easy fire starting. It is windproof flameless electronic and requires no butane fuel or adjustments for altitude. The TekFire Fuel-Free Lighter comes with a USB cord for easy recharging from any USB port. The weatherproof case keeps the lighter dry and ready for use.  Built-in rechargeable lithium-ion battery. ,Click Here for Images,24.95,12.5,12.25,0.2,815608020424,SafetyTechnology,Self Defense
ST-TRKNIFE,Compact Travel Knife,Survival Products,Personal Survival Products,"This compact travel knife is small and comes with a sheath that is custom formed to each blade for a safe and secure fit. They are made of 420 Stainless steel with a black finish. Measures 3 3/8"" x 1 1/8"". Blade length 1 1/2"". The nylon lanyard can be used to hang on a pack or from a belt loop. You can replace the lanyard with a longer cord or necklace to wear around your neck. ",Click Here for Images,4.95,2.32,2.12,0.15,747670401811,SafetyTechnology,Self Defense
ST-UTENSIL,Klipp Utensil Set,Survival Products,Personal Survival Products,"The Klipp Utensil Set is made of extremely tough stainless steel. It features a smooth matte-metallic finish and is durable enough to last a lifetime. The locking carabiner keeps the utensils together during storage.  All three utensils measure 6 1/2"". ",Click Here for Images,5.95,3.11,2.86,0.2,811747025559,SafetyTechnology,Self Defense
ST-WFOK,World Fastest Opening Knife,Survival Products,Personal Survival Products,"The World's Fastest Opening Knife doesn't use springs or gravity requires only one hand to open. It measures Open 9"" Closed 5.5"" Blade 4"" . It's made of 3Cr13 stainless steel blade 
ABS plastic handle with a Stainless Steel clip.",Click Here for Images,12.95,5.2,4.95,0.55,747670401521,SafetyTechnology,Self Defense
SURVIVAL-BC,Multi-Function Survival Business Card,Survival Products,Personal Survival Products,"Survival business card multi tool that fits in your wallet with 11 functions. 

Can Opener
Knife Edge
Slotted/Flathead Screwdriver
Ruler
Bottle Cap Opener
4 Position Wrench
Wing nut Wrench
Saw Blade
Direction Ancillary Indicator
2 Position Wrench
Keychain/Lanyard Hole ",Click Here for Images,4.95,0.99,0.79,0.1,747670401538,SafetyTechnology,Self Defense
TAC-1,Tactical Defense Spray Book,Pepper Spray,Pepper Spray Books,THE FACTS ABOUT DEFENSE SPRAYS AND HOW TO USE THEM TO BRING CRIMINALS TO THEIR KNEES teaches how to choose a defense spray how to carry it how to shoot it what to do about multiple assailants date rape protection using defense sprays against guns and knives home tactical use and much much more. Learn the realities of protecting yourself with defense sprays. 32 pages.,Click Here for Images,5,3.4,2.87,0.12,747670100301,SafetyTechnology,Self Defense
TACPEN1-B,Tactical Black Twist Pen with Extra Refill,Personal Protection,Personal Survival Products,"Tactical Black Twist Pen with Extra Refill.  This pen has a black finished textured aluminum body for easy grip with glass breaker tip and a pocket clip for easy carry. It has a retractable pen tip twist to open and close. Writes well and comes with a replacement pen ink cartridge. It can be used in a self-defense situation to jab or stab. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,10.95,5.73,5.21,0.3,747670401439,SafetyTechnology,Self Defense
TACPEN1-S,Tactical Silver Twist Pen with Extra Refill,Personal Protection,Personal Survival Products,"Tactical Silver Twist Pen with Extra Refill.  This pen has a silver finished textured aluminum body for easy grip with glass breaker tip and a pocket clip for easy carry. It has a retractable pen tip twist to open and close. Writes well and comes with a replacement pen ink cartridge. It can be used in a self-defense situation to jab or stab. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,10.95,5.73,5.21,0.3,747670401446,SafetyTechnology,Self Defense
TACPEN2-B,Tactical Black Crown Tip Screw Cap Pen with Refill,Personal Protection,Personal Survival Products,"Tactical Black Crown Tip Screw Cap Pen with Extra Refill. This is a real writing pen with a crown tip that can be used in a self-defense situation to jab or stab. The crown tip doubles as a DNA collector. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,14.95,7.21,6.7,0.3,747670401453,SafetyTechnology,Self Defense
TACPEN2-S,Tactical Silver Crown Tip Screw Cap Pen with Refill,Personal Protection,Personal Survival Products,"Tactical Silver Crown Tip Screw Cap Pen with Extra Refill. This is a real writing pen with a crown tip that can be used in a self-defense situation to jab or stab. The crown tip doubles as a DNA collector. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,14.95,7.21,6.7,0.3,747670401460,SafetyTechnology,Self Defense
TACPEN3-B,Tactical Black Pull Cap Glass Breaker Tip Pen with Refill,Personal Protection,Personal Survival Products,"Tactical Black Pull Cap Glass Breaker Tip Pen with Extra Refill. This is a real writing pen with 2 pointed tips. One can be  used in a self-defense situation to jab or stab. The opposite end has a glass breaker tip. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,19.95,9.38,8.86,0.3,747670401477,SafetyTechnology,Self Defense
TACPEN3-S,Tactical Silver Pull Cap Glass Breaker Tip Pen with Refill,Personal Protection,Personal Survival Products,"Tactical Silver Pull Cap Glass Breaker Tip Pen with Extra Refill. This is a real writing pen with 2 pointed tips. One can be  used in a self-defense situation to jab or stab. The opposite end has a glass breaker tip. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,19.95,9.38,8.86,0.3,747670401484,SafetyTechnology,Self Defense
TACPEN-LED-B,Tactical Black Screw Cap Glass Breaker Tip Pen with Flashlight,Personal Protection,Personal Survival Products,"Tactical Black Screw Cap Glass Breaker Tip Pen with Flashlight. Flashlight runs on 3 button cell batteries (LR754 included). This is a real writing pen with a pointed glass breaker tip which can be used in self-defense situation to jab or stab. The opposite end has a bright 100 lumen flashlight. The flashlight end also has a edge that when jabbed or scraped on an attacker can be used as a DNA collector. Pen Measures 6 1/4"" x 1/2""",Click Here for Images,29.95,15.98,15.45,0.3,747670401491,SafetyTechnology,Self Defense
TAR-100,Target Darts 100 pack,Personal Protection,Blow Guns,"Target Darts for use with Blowguns

Available in 100 or 250 count",Click Here for Images,10,6.47,5.94,0.23,747670200414,SafetyTechnology,Self Defense
TAR-250,Target Darts 250 pack,Personal Protection,Blow Guns,"Target Darts for use with Blowguns

Available in 100 or 250 count",Click Here for Images,20,15.35,14.84,0.7,805319304012,SafetyTechnology,Self Defense
TELESPY,TELESPY™ Motion Intruder Alarm,Home Protection,Home Alarms,The TELESPY™ INTRUDER ALERT is a clever and reliable combination of a telephone a motion sensor and a microphone. The TeleSpy is an ordinary telephone that doubles as a monitoring system. Simply enter any phone number you want the unit to call and turn the motion sensor switch to on. Should motion be detected the phone will dial the number entered and upon answering you will be able to listen in via the amplified microphone on the unit. The TeleSpy allows you to decide from a safe location if it is a friend or foe before you call the police. The listening period is about 30 seconds then the TeleSpy disconnects and instantly re-arms to detect again and again. TeleSpy operates from any phone line requires no installation and is completely portable. No monitoring fees no false alarms.,Click Here for Images,75.95,43.93,43.41,1.74,747670400142,SafetyTechnology,Self Defense
TRIGGER-BLK,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green.  Includes nylon holster.                    ",Click Here for Images,20,9.13,8.63,0.4,747670100974,SafetyTechnology,Self Defense
TRIGGER-BLUE,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green. Includes nylon holster.                           ",Click Here for Images,20,9.13,8.63,0.4,747670100967,SafetyTechnology,Self Defense
TRIGGER-GREEN,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green.  Includes nylon holster.                            ",Click Here for Images,20,9.13,8.63,0.4,747670101025,SafetyTechnology,Self Defense
TRIGGER-PINK,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green.   Includes nylon holster.                 ",Click Here for Images,20,9.13,8.63,0.4,747670100998,SafetyTechnology,Self Defense
TRIGGER-PUR,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green.   Includes nylon holster.                         ",Click Here for Images,20,9.13,8.63,0.4,747670101001,SafetyTechnology,Self Defense
TRIGGER-RED,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and lifetime warranty. With a quick pull of the trigger you can have an attacker begging for mercy. It has a rubberized coating to ensure a nice  tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". It is available in 6 colors Black Blue Pink Purple Red and Green.   Includes nylon holster.                       ",Click Here for Images,20,9.13,8.63,0.4,747670101018,SafetyTechnology,Self Defense
TRIGGER-ZEB,Trigger 18000000 Stun Gun Flashlight with Disable Pin.   ,Stun Guns,Safety Technology Stun Guns,"The Trigger 18000000 volt stun gun flashlight with wrist strap disable pin by Safety Technology has a unique trigger design for easy operation and a Lifetime Warranty. With a quick pull of the trigger you can have an attacker begging for mercy. The Zebra Print is made out of an ABS plastic and has finger grips to ensure a nice tight grip. The super bright 100 lumen flashlight will blind any attacker or it can be used as an everyday flashlight. The stopping power on the Safety Technology TRIGGER stun gun is excellent with 4.8 milliamps of electrical current to bring down the enemy. No need to keep track of another charger since the recharger prongs are built in to each unit. The charge on the nickel-cadmium  battery can last for up to 3 months depending on usage. The Trigger stun gun comes with a disabling pin wrist strap that is an added safety feature. With the strap around your wrist if the stun gun were to be knocked out of your hand or taken away by a thug it will be rendered useless. It measures  4 5/8"" x 1 3/4"" x 7/8"". Includes nylon holster.    ",Click Here for Images,20,9.13,8.63,0.4,747670100981,SafetyTechnology,Self Defense
TSB-16R,16 inch Rubber Handle Steel Baton,Personal Protection,Steel Batons,"These solid STEEL BATONS expand to either 16 21 or 26 inches with just a flick of the wrist. Comes with a rubber or foam handle for easy gripping and a heavy-duty nylon holster for easy carrying. If you are looking for effective self-defense with extra reach the steel baton is for you. Closed length 6.5""",Click Here for Images,18.95,7.35,7.03,0.95,747670400029,SafetyTechnology,Self Defense
TSB-21R,21 inch Rubber Handle Steel Baton,Personal Protection,Steel Batons,"These solid STEEL BATONS expand to either 16 21 or 26 inches with just a flick of the wrist. Comes with a rubber or foam handle for easy gripping and a heavy-duty nylon holster for easy carrying. If you are looking for effective self-defense with extra reach the steel baton is for you. Closed length 8.25""",Click Here for Images,19.95,7.86,7.56,1.25,747670400036,SafetyTechnology,Self Defense
TSB-26R,26 inch Rubber Handle Steel Baton,Personal Protection,Steel Batons,"These solid STEEL BATONS expand to either 16 21 or 26 inches with just a flick of the wrist. Comes with a rubber or foam handle for easy gripping and a heavy-duty nylon holster for easy carrying. If you are looking for effective self-defense with extra reach the steel baton is for you. Closed length 9.75""",Click Here for Images,20.95,8.4,8.07,1.4,747670400043,SafetyTechnology,Self Defense
TSB-ENDCAP,Pointed Glass Breaker End Cap for Steel Batons,Personal Protection,Steel Batons,Pointed Glass Breaker End Cap for Steel Batons. This Pointed end cap that easily screws on to the steel batons and can be used in many tactical ways for personal protection. ,Click Here for Images,4.95,1.88,1.67,0.2,747670401163,SafetyTechnology,Self Defense
TSB-LED,LED Light for TSB,Personal Protection,Steel Batons,Screw-on LED LIGHT attachment for Telescopic Steel Baton. 6000 hours of illumination. Uses one CR-123A (included). Ultra-bright LED high density aluminum body with a high impact resistant lens,Click Here for Images,17.95,11.35,10.83,0.35,747670400050,SafetyTechnology,Self Defense
UFFILTER,Replacement UF filter for the Portable Mini Water Filter Pump. ,Survival Products,Water Purification,Replacement UF filter for the Portable Mini Water Filter Pump. Medical grade membrane silk filter core. Its filtering precision is 0.01mm highly effective against protozoa.,Click Here for Images,18.95,10.48,10.25,0.1,747670401279,SafetyTechnology,Self Defense
WF-18-16FM,WildFire 1lb Pepper Spray 18% Fire Master,Pepper Spray,Wildfire Pepper Spray ,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.,Click Here for Images,40.95,24.72,24.21,1.51,747670200353,SafetyTechnology,Self Defense
WF-18-16PG,WildFire 1lb Pepper Spray 18% Pistol Grip,Pepper Spray,Wildfire Pepper Spray ,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Fogger Spray,Click Here for Images,42.95,26.29,25.76,1.68,747670200346,SafetyTechnology,Self Defense
WF-18-2FT,Wildfire 2 ounce 18% Flip top Actuator Pepper Spray Stream,Pepper Spray,Wildfire Pepper Spray ,Wildfire 2 ounce 18% Flip top Actuator Pepper Spray Stream 6-10 one second burst & range of 10-15 ft.,Click Here for Images,14.95,7.56,7.03,0.4,747670200520,SafetyTechnology,Self Defense
WF-18-2GEL,Wildfire 18% Pepper Gel Sticky Pepper Spray,Pepper Spray,Wildfire Pepper Gel,2 ounce model with Flip top actuator,Click Here for Images,17.95,9.84,9.32,0.25,747670200360,SafetyTechnology,Self Defense
WF-18-4F,WildFire 4oz Pepper Spray 18% Fogger,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

Our 4 ounce is a favorite with security guards and gives great protection at home. Get the leatherette holster with belt clip to carry on your belt. It is available in a stream or fogger. 4 oz. stream has a range of 15-18 feet and 21-22 one second shots. The 4 oz. fogger has a range of 15-18 feet and 18-20 one second shots.",Click Here for Images,17.95,6.57,6.25,0.41,747670200308,SafetyTechnology,Self Defense
WF-18-4FT,Wildfire 4 ounce 18% Flip top Actuator Pepper Spray Stream,Pepper Spray,Wildfire Pepper Spray,Wildfire 4 ounce 18% Flip top Actuator Pepper Spray Stream 18-20 one second burst & range of 15-18 ft.,Click Here for Images,19.95,8.6,8.07,0.5,747670200537,SafetyTechnology,Self Defense
WF-18-4GEL,Wildfire 18% Pepper Gel Sticky Pepper Spray,Pepper Spray,Wildfire Pepper Gel,4 ounce model with Flip top actuator,Click Here for Images,21.95,11.92,11.4,0.35,747670200377,SafetyTechnology,Self Defense
WF-18-4S,WildFire 4oz Pepper Spray 18% Stream,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

Our 4 ounce is a favorite with security guards and gives great protection at home. Get the leatherette holster with belt clip to carry on your belt. It is available in a stream or fogger. 4 oz. stream has a range of 15-18 feet and 21-22 one second shots. The 4 oz. fogger has a range of 15-18 feet and 18-20 one second shots. ",Click Here for Images,16.95,5.53,5.21,0.41,747670200292,SafetyTechnology,Self Defense
WF-18-9FM,WildFire 9oz Pepper Spray 18% Fire Master,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.,Click Here for Images,29.95,19.78,19.26,0.93,747670200339,SafetyTechnology,Self Defense
WF-18-9GEL,Wildfire 18% Pepper Gel Sticky Pepper Spray ,Pepper Spray,Wildfire Pepper Gel,9 ounce model with Pistol Grip,Click Here for Images,59.95,32.21,31.17,0.8,747670200384,SafetyTechnology,Self Defense
WF-18-9PG,WildFire 9oz Pepper Spray 18% Pistol Grip,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Fogger Spray,Click Here for Images,31.95,21.34,20.82,1.1,747670200322,SafetyTechnology,Self Defense
WF-HC-BLK,Wildfire 1/2 oz 18% Pepper Spray Black,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

1/2 ounce with Injection Molded Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10,3.02,2.82,0.12,747670200254,SafetyTechnology,Self Defense
WF-HC-BLUE,Wildfire 1/2 oz 18% Pepper Spray Blue,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

1/2 ounce with Injection Molded Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10,3.02,2.82,0.12,747670200285,SafetyTechnology,Self Defense
WF-HC-PINK,Wildfire 1/2 oz 18% Pepper Spray Pink,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

1/2 ounce with Injection Molded Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10,3.02,2.82,0.12,747670200278,SafetyTechnology,Self Defense
WF-HC-RED,Wildfire 1/2 oz 18% Pepper Spray Red,Pepper Spray,Wildfire Pepper Spray,"WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain.

1/2 ounce with Injection Molded Holster locking actuator and Quick Key release keychain. Effective up to 8 feet. Contains 5 one second bursts.",Click Here for Images,10,3.02,2.82,0.12,747670200261,SafetyTechnology,Self Defense
WF-KC,Wildfire 18% 1/2 oz Key Chain Pepper Spray,Pepper Spray,Wildfire Pepper Spray,Wildfire 18% 1/2 oz Pepper Spray w/Quick Key Release Key Chain,Click Here for Images,11.95,2.92,2.71,0.1,747670200711,SafetyTechnology,Self Defense
WF-LH-BLK,Wildfire 1/2 oz leatherette holster and Quick Release Key Chain black,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                                  Wildfire 1/2 oz leatherette holster and Quick Release Key Chain black,Click Here for Images,10,3.02,2.82,0.1,747670200643,SafetyTechnology,Self Defense
WF-LH-BLUE,Wildfire 1/2 oz leatherette holster and Quick Release Key Chain blue,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                                  Wildfire 1/2 oz leatherette holster and Quick Release Key Chain blue,Click Here for Images,10,3.02,2.82,0.1,747670200650,SafetyTechnology,Self Defense
WF-LH-CBP,Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/pink,Pepper Spray,Wildfire Pepper Spray,WILDFIRE® 18% PEPPER SPRAY is hot hot hot. Wildfire is 18% Oleo Resin Capsicum (pepper) -- a derivative of 3 million Scoville Heat Units (SHU). Wildfire 18% pepper spray comes in 5 sizes: 1/2 ounce (available in red blue and black) 1.5 ounce 4 ounce 9 ounce and 1 pound. 1/2 ounce and 1.5 oz units come with an injection molded poly holster belt clip and keychain. Effective up to 8 feet. Contains 5 one second burst.                                                   Wildfire 1/2 oz fashion leatherette holster and Quick Release Key Chain cheetah black/pink,Click Here for Images,11,3.4,3.19,0.1,747670200636,SafetyTechnology,Self Defense
